,State,State Code,Year,Year Code,Deaths,Population,Crude Rate,Text
618,North Dakota,ND,2005.0,2005.0,88.0,607208.0,14.0,"North Dakota<br>Total Deaths: 88.0<br>Population: 607208.0<br>Death Rate Per 100,000: 14.0<br>"
619,North Dakota,ND,2006.0,2006.0,80.0,609579.0,13.0,"North Dakota<br>Total Deaths: 80.0<br>Population: 609579.0<br>Death Rate Per 100,000: 13.0<br>"
620,North Dakota,ND,2007.0,2007.0,94.0,611799.0,15.0,"North Dakota<br>Total Deaths: 94.0<br>Population: 611799.0<br>Death Rate Per 100,000: 15.0<br>"
621,North Dakota,ND,2008.0,2008.0,128.0,615342.0,21.0,"North Dakota<br>Total Deaths: 128.0<br>Population: 615342.0<br>Death Rate Per 100,000: 21.0<br>"
622,North Dakota,ND,2009.0,2009.0,98.0,621378.0,16.0,"North Dakota<br>Total Deaths: 98.0<br>Population: 621378.0<br>Death Rate Per 100,000: 16.0<br>"
623,North Dakota,ND,2010.0,2010.0,104.0,627996.0,17.0,"North Dakota<br>Total Deaths: 104.0<br>Population: 627996.0<br>Death Rate Per 100,000: 17.0<br>"
624,North Dakota,ND,2011.0,2011.0,120.0,638883.0,19.0,"North Dakota<br>Total Deaths: 120.0<br>Population: 638883.0<br>Death Rate Per 100,000: 19.0<br>"
625,North Dakota,ND,2012.0,2012.0,135.0,653519.0,21.0,"North Dakota<br>Total Deaths: 135.0<br>Population: 653519.0<br>Death Rate Per 100,000: 21.0<br>"
626,North Dakota,ND,2013.0,2013.0,127.0,674626.0,19.0,"North Dakota<br>Total Deaths: 127.0<br>Population: 674626.0<br>Death Rate Per 100,000: 19.0<br>"
627,North Dakota,ND,2014.0,2014.0,141.0,688466.0,20.0,"North Dakota<br>Total Deaths: 141.0<br>Population: 688466.0<br>Death Rate Per 100,000: 20.0<br>"
628,North Dakota,ND,2015.0,2015.0,161.0,703780.0,23.0,"North Dakota<br>Total Deaths: 161.0<br>Population: 703780.0<br>Death Rate Per 100,000: 23.0<br>"
629,North Dakota,ND,2016.0,2016.0,199.0,702716.0,28.0,"North Dakota<br>Total Deaths: 199.0<br>Population: 702716.0<br>Death Rate Per 100,000: 28.0<br>"
630,Ohio,OH,1999.0,1999.0,1088.0,10578265.0,10.0,"Ohio<br>Total Deaths: 1088.0<br>Population: 10578265.0<br>Death Rate Per 100,000: 10.0<br>"
631,Ohio,OH,2000.0,2000.0,1208.0,10598210.0,11.0,"Ohio<br>Total Deaths: 1208.0<br>Population: 10598210.0<br>Death Rate Per 100,000: 11.0<br>"
632,Ohio,OH,2001.0,2001.0,1428.0,10636895.0,13.0,"Ohio<br>Total Deaths: 1428.0<br>Population: 10636895.0<br>Death Rate Per 100,000: 13.0<br>"
633,Ohio,OH,2002.0,2002.0,1621.0,10661702.0,15.0,"Ohio<br>Total Deaths: 1621.0<br>Population: 10661702.0<br>Death Rate Per 100,000: 15.0<br>"
634,Ohio,OH,2003.0,2003.0,1440.0,10692788.0,13.0,"Ohio<br>Total Deaths: 1440.0<br>Population: 10692788.0<br>Death Rate Per 100,000: 13.0<br>"
635,Ohio,OH,2004.0,2004.0,1925.0,10712471.0,18.0,"Ohio<br>Total Deaths: 1925.0<br>Population: 10712471.0<br>Death Rate Per 100,000: 18.0<br>"
636,Ohio,OH,2005.0,2005.0,2132.0,10729389.0,20.0,"Ohio<br>Total Deaths: 2132.0<br>Population: 10729389.0<br>Death Rate Per 100,000: 20.0<br>"
637,Ohio,OH,2006.0,2006.0,2308.0,10754672.0,21.0,"Ohio<br>Total Deaths: 2308.0<br>Population: 10754672.0<br>Death Rate Per 100,000: 21.0<br>"
638,Ohio,OH,2007.0,2007.0,2470.0,10772459.0,23.0,"Ohio<br>Total Deaths: 2470.0<br>Population: 10772459.0<br>Death Rate Per 100,000: 23.0<br>"
639,Ohio,OH,2008.0,2008.0,2639.0,10788558.0,24.0,"Ohio<br>Total Deaths: 2639.0<br>Population: 10788558.0<br>Death Rate Per 100,000: 24.0<br>"
640,Ohio,OH,2009.0,2009.0,2072.0,10805528.0,19.0,"Ohio<br>Total Deaths: 2072.0<br>Population: 10805528.0<br>Death Rate Per 100,000: 19.0<br>"
641,Ohio,OH,2010.0,2010.0,2746.0,10815648.0,25.0,"Ohio<br>Total Deaths: 2746.0<br>Population: 10815648.0<br>Death Rate Per 100,000: 25.0<br>"
642,Ohio,OH,2011.0,2011.0,2957.0,10834591.0,27.0,"Ohio<br>Total Deaths: 2957.0<br>Population: 10834591.0<br>Death Rate Per 100,000: 27.0<br>"
643,Ohio,OH,2012.0,2012.0,3060.0,10849355.0,28.0,"Ohio<br>Total Deaths: 3060.0<br>Population: 10849355.0<br>Death Rate Per 100,000: 28.0<br>"
644,Ohio,OH,2013.0,2013.0,3345.0,10879987.0,31.0,"Ohio<br>Total Deaths: 3345.0<br>Population: 10879987.0<br>Death Rate Per 100,000: 31.0<br>"
645,Ohio,OH,2014.0,2014.0,3776.0,10903587.0,35.0,"Ohio<br>Total Deaths: 3776.0<br>Population: 10903587.0<br>Death Rate Per 100,000: 35.0<br>"
646,Ohio,OH,2015.0,2015.0,4440.0,10920335.0,41.0,"Ohio<br>Total Deaths: 4440.0<br>Population: 10920335.0<br>Death Rate Per 100,000: 41.0<br>"
647,Ohio,OH,2016.0,2016.0,5624.0,10916450.0,52.0,"Ohio<br>Total Deaths: 5624.0<br>Population: 10916450.0<br>Death Rate Per 100,000: 52.0<br>"
648,Oklahoma,OK,1999.0,1999.0,434.0,3202991.0,14.0,"Oklahoma<br>Total Deaths: 434.0<br>Population: 3202991.0<br>Death Rate Per 100,000: 14.0<br>"
649,Oklahoma,OK,2000.0,2000.0,483.0,3214301.0,15.0,"Oklahoma<br>Total Deaths: 483.0<br>Population: 3214301.0<br>Death Rate Per 100,000: 15.0<br>"
650,Oklahoma,OK,2001.0,2001.0,501.0,3230072.0,16.0,"Oklahoma<br>Total Deaths: 501.0<br>Population: 3230072.0<br>Death Rate Per 100,000: 16.0<br>"
651,Oklahoma,OK,2002.0,2002.0,546.0,3248538.0,17.0,"Oklahoma<br>Total Deaths: 546.0<br>Population: 3248538.0<br>Death Rate Per 100,000: 17.0<br>"
652,Oklahoma,OK,2003.0,2003.0,642.0,3262686.0,20.0,"Oklahoma<br>Total Deaths: 642.0<br>Population: 3262686.0<br>Death Rate Per 100,000: 20.0<br>"
653,Oklahoma,OK,2004.0,2004.0,813.0,3282180.0,25.0,"Oklahoma<br>Total Deaths: 813.0<br>Population: 3282180.0<br>Death Rate Per 100,000: 25.0<br>"
654,Oklahoma,OK,2005.0,2005.0,876.0,3302502.0,27.0,"Oklahoma<br>Total Deaths: 876.0<br>Population: 3302502.0<br>Death Rate Per 100,000: 27.0<br>"
655,Oklahoma,OK,2006.0,2006.0,971.0,3344369.0,29.0,"Oklahoma<br>Total Deaths: 971.0<br>Population: 3344369.0<br>Death Rate Per 100,000: 29.0<br>"
656,Oklahoma,OK,2007.0,2007.0,1097.0,3380306.0,32.0,"Oklahoma<br>Total Deaths: 1097.0<br>Population: 3380306.0<br>Death Rate Per 100,000: 32.0<br>"
657,Oklahoma,OK,2008.0,2008.0,1006.0,3411160.0,29.0,"Oklahoma<br>Total Deaths: 1006.0<br>Population: 3411160.0<br>Death Rate Per 100,000: 29.0<br>"
658,Oklahoma,OK,2009.0,2009.0,1125.0,3454945.0,33.0,"Oklahoma<br>Total Deaths: 1125.0<br>Population: 3454945.0<br>Death Rate Per 100,000: 33.0<br>"
659,Oklahoma,OK,2010.0,2010.0,1166.0,3487225.0,33.0,"Oklahoma<br>Total Deaths: 1166.0<br>Population: 3487225.0<br>Death Rate Per 100,000: 33.0<br>"
660,Oklahoma,OK,2011.0,2011.0,1158.0,3525093.0,33.0,"Oklahoma<br>Total Deaths: 1158.0<br>Population: 3525093.0<br>Death Rate Per 100,000: 33.0<br>"
661,Oklahoma,OK,2012.0,2012.0,1250.0,3552862.0,35.0,"Oklahoma<br>Total Deaths: 1250.0<br>Population: 3552862.0<br>Death Rate Per 100,000: 35.0<br>"
662,Oklahoma,OK,2013.0,2013.0,1264.0,3586089.0,35.0,"Oklahoma<br>Total Deaths: 1264.0<br>Population: 3586089.0<br>Death Rate Per 100,000: 35.0<br>"
663,Oklahoma,OK,2014.0,2014.0,1347.0,3612577.0,37.0,"Oklahoma<br>Total Deaths: 1347.0<br>Population: 3612577.0<br>Death Rate Per 100,000: 37.0<br>"
664,Oklahoma,OK,2015.0,2015.0,1277.0,3643390.0,35.0,"Oklahoma<br>Total Deaths: 1277.0<br>Population: 3643390.0<br>Death Rate Per 100,000: 35.0<br>"
665,Oklahoma,OK,2016.0,2016.0,1437.0,3656651.0,39.0,"Oklahoma<br>Total Deaths: 1437.0<br>Population: 3656651.0<br>Death Rate Per 100,000: 39.0<br>"
666,Oregon,OR,1999.0,1999.0,634.0,3172482.0,20.0,"Oregon<br>Total Deaths: 634.0<br>Population: 3172482.0<br>Death Rate Per 100,000: 20.0<br>"
667,Oregon,OR,2000.0,2000.0,616.0,3198394.0,19.0,"Oregon<br>Total Deaths: 616.0<br>Population: 3198394.0<br>Death Rate Per 100,000: 19.0<br>"
668,Oregon,OR,2001.0,2001.0,690.0,3243938.0,21.0,"Oregon<br>Total Deaths: 690.0<br>Population: 3243938.0<br>Death Rate Per 100,000: 21.0<br>"
669,Oregon,OR,2002.0,2002.0,845.0,3288575.0,26.0,"Oregon<br>Total Deaths: 845.0<br>Population: 3288575.0<br>Death Rate Per 100,000: 26.0<br>"
670,Oregon,OR,2003.0,2003.0,985.0,3321799.0,30.0,"Oregon<br>Total Deaths: 985.0<br>Population: 3321799.0<br>Death Rate Per 100,000: 30.0<br>"
671,Oregon,OR,2004.0,2004.0,997.0,3344945.0,30.0,"Oregon<br>Total Deaths: 997.0<br>Population: 3344945.0<br>Death Rate Per 100,000: 30.0<br>"
672,Oregon,OR,2005.0,2005.0,1042.0,3387085.0,31.0,"Oregon<br>Total Deaths: 1042.0<br>Population: 3387085.0<br>Death Rate Per 100,000: 31.0<br>"
673,Oregon,OR,2006.0,2006.0,1059.0,3442249.0,31.0,"Oregon<br>Total Deaths: 1059.0<br>Population: 3442249.0<br>Death Rate Per 100,000: 31.0<br>"
674,Oregon,OR,2007.0,2007.0,1105.0,3489482.0,32.0,"Oregon<br>Total Deaths: 1105.0<br>Population: 3489482.0<br>Death Rate Per 100,000: 32.0<br>"
675,Oregon,OR,2008.0,2008.0,1065.0,3532695.0,30.0,"Oregon<br>Total Deaths: 1065.0<br>Population: 3532695.0<br>Death Rate Per 100,000: 30.0<br>"
676,Oregon,OR,2009.0,2009.0,1166.0,3571080.0,33.0,"Oregon<br>Total Deaths: 1166.0<br>Population: 3571080.0<br>Death Rate Per 100,000: 33.0<br>"
677,Oregon,OR,2010.0,2010.0,1146.0,3593518.0,32.0,"Oregon<br>Total Deaths: 1146.0<br>Population: 3593518.0<br>Death Rate Per 100,000: 32.0<br>"
678,Oregon,OR,2011.0,2011.0,1241.0,3635231.0,34.0,"Oregon<br>Total Deaths: 1241.0<br>Population: 3635231.0<br>Death Rate Per 100,000: 34.0<br>"
679,Oregon,OR,2012.0,2012.0,1246.0,3666837.0,34.0,"Oregon<br>Total Deaths: 1246.0<br>Population: 3666837.0<br>Death Rate Per 100,000: 34.0<br>"
680,Oregon,OR,2013.0,2013.0,1261.0,3700043.0,34.0,"Oregon<br>Total Deaths: 1261.0<br>Population: 3700043.0<br>Death Rate Per 100,000: 34.0<br>"
681,Oregon,OR,2014.0,2014.0,1376.0,3740776.0,37.0,"Oregon<br>Total Deaths: 1376.0<br>Population: 3740776.0<br>Death Rate Per 100,000: 37.0<br>"
682,Oregon,OR,2015.0,2015.0,1505.0,3798187.0,40.0,"Oregon<br>Total Deaths: 1505.0<br>Population: 3798187.0<br>Death Rate Per 100,000: 40.0<br>"
683,Oregon,OR,2016.0,2016.0,1478.0,3857665.0,38.0,"Oregon<br>Total Deaths: 1478.0<br>Population: 3857665.0<br>Death Rate Per 100,000: 38.0<br>"
684,Pennsylvania,PA,1999.0,1999.0,1504.0,11531867.0,13.0,"Pennsylvania<br>Total Deaths: 1504.0<br>Population: 11531867.0<br>Death Rate Per 100,000: 13.0<br>"
685,Pennsylvania,PA,2000.0,2000.0,1685.0,11553250.0,15.0,"Pennsylvania<br>Total Deaths: 1685.0<br>Population: 11553250.0<br>Death Rate Per 100,000: 15.0<br>"
686,Pennsylvania,PA,2001.0,2001.0,1516.0,11578769.0,13.0,"Pennsylvania<br>Total Deaths: 1516.0<br>Population: 11578769.0<br>Death Rate Per 100,000: 13.0<br>"
687,Pennsylvania,PA,2002.0,2002.0,1661.0,11613331.0,14.0,"Pennsylvania<br>Total Deaths: 1661.0<br>Population: 11613331.0<br>Death Rate Per 100,000: 14.0<br>"
688,Pennsylvania,PA,2003.0,2003.0,1930.0,11655930.0,17.0,"Pennsylvania<br>Total Deaths: 1930.0<br>Population: 11655930.0<br>Death Rate Per 100,000: 17.0<br>"
689,Pennsylvania,PA,2004.0,2004.0,2086.0,11688396.0,18.0,"Pennsylvania<br>Total Deaths: 2086.0<br>Population: 11688396.0<br>Death Rate Per 100,000: 18.0<br>"
690,Pennsylvania,PA,2005.0,2005.0,2167.0,11727825.0,18.0,"Pennsylvania<br>Total Deaths: 2167.0<br>Population: 11727825.0<br>Death Rate Per 100,000: 18.0<br>"
691,Pennsylvania,PA,2006.0,2006.0,2333.0,11789334.0,20.0,"Pennsylvania<br>Total Deaths: 2333.0<br>Population: 11789334.0<br>Death Rate Per 100,000: 20.0<br>"
692,Pennsylvania,PA,2007.0,2007.0,2355.0,11837216.0,20.0,"Pennsylvania<br>Total Deaths: 2355.0<br>Population: 11837216.0<br>Death Rate Per 100,000: 20.0<br>"
693,Pennsylvania,PA,2008.0,2008.0,2525.0,11882654.0,21.0,"Pennsylvania<br>Total Deaths: 2525.0<br>Population: 11882654.0<br>Death Rate Per 100,000: 21.0<br>"
694,Pennsylvania,PA,2009.0,2009.0,2672.0,11936634.0,22.0,"Pennsylvania<br>Total Deaths: 2672.0<br>Population: 11936634.0<br>Death Rate Per 100,000: 22.0<br>"
695,Pennsylvania,PA,2010.0,2010.0,2706.0,11972841.0,23.0,"Pennsylvania<br>Total Deaths: 2706.0<br>Population: 11972841.0<br>Death Rate Per 100,000: 23.0<br>"
696,Pennsylvania,PA,2011.0,2011.0,3091.0,12019000.0,26.0,"Pennsylvania<br>Total Deaths: 3091.0<br>Population: 12019000.0<br>Death Rate Per 100,000: 26.0<br>"
697,Pennsylvania,PA,2012.0,2012.0,3229.0,12043833.0,27.0,"Pennsylvania<br>Total Deaths: 3229.0<br>Population: 12043833.0<br>Death Rate Per 100,000: 27.0<br>"
698,Pennsylvania,PA,2013.0,2013.0,3314.0,12057897.0,27.0,"Pennsylvania<br>Total Deaths: 3314.0<br>Population: 12057897.0<br>Death Rate Per 100,000: 27.0<br>"
699,Pennsylvania,PA,2014.0,2014.0,3656.0,12072125.0,30.0,"Pennsylvania<br>Total Deaths: 3656.0<br>Population: 12072125.0<br>Death Rate Per 100,000: 30.0<br>"
700,Pennsylvania,PA,2015.0,2015.0,4252.0,12087584.0,35.0,"Pennsylvania<br>Total Deaths: 4252.0<br>Population: 12087584.0<br>Death Rate Per 100,000: 35.0<br>"
701,Pennsylvania,PA,2016.0,2016.0,5694.0,12072462.0,47.0,"Pennsylvania<br>Total Deaths: 5694.0<br>Population: 12072462.0<br>Death Rate Per 100,000: 47.0<br>"
702,Rhode Island,RI,1999.0,1999.0,130.0,976131.0,13.0,"Rhode Island<br>Total Deaths: 130.0<br>Population: 976131.0<br>Death Rate Per 100,000: 13.0<br>"
703,Rhode Island,RI,2000.0,2000.0,152.0,984423.0,15.0,"Rhode Island<br>Total Deaths: 152.0<br>Population: 984423.0<br>Death Rate Per 100,000: 15.0<br>"
704,Rhode Island,RI,2001.0,2001.0,175.0,993682.0,18.0,"Rhode Island<br>Total Deaths: 175.0<br>Population: 993682.0<br>Death Rate Per 100,000: 18.0<br>"
705,Rhode Island,RI,2002.0,2002.0,185.0,1002623.0,18.0,"Rhode Island<br>Total Deaths: 185.0<br>Population: 1002623.0<br>Death Rate Per 100,000: 18.0<br>"
706,Rhode Island,RI,2003.0,2003.0,222.0,1008053.0,22.0,"Rhode Island<br>Total Deaths: 222.0<br>Population: 1008053.0<br>Death Rate Per 100,000: 22.0<br>"
707,Rhode Island,RI,2004.0,2004.0,191.0,1011461.0,19.0,"Rhode Island<br>Total Deaths: 191.0<br>Population: 1011461.0<br>Death Rate Per 100,000: 19.0<br>"
708,Rhode Island,RI,2005.0,2005.0,219.0,1006251.0,22.0,"Rhode Island<br>Total Deaths: 219.0<br>Population: 1006251.0<br>Death Rate Per 100,000: 22.0<br>"
709,Rhode Island,RI,2006.0,2006.0,274.0,1002810.0,27.0,"Rhode Island<br>Total Deaths: 274.0<br>Population: 1002810.0<br>Death Rate Per 100,000: 27.0<br>"
710,Rhode Island,RI,2007.0,2007.0,235.0,997570.0,24.0,"Rhode Island<br>Total Deaths: 235.0<br>Population: 997570.0<br>Death Rate Per 100,000: 24.0<br>"
711,Rhode Island,RI,2008.0,2008.0,279.0,995922.0,28.0,"Rhode Island<br>Total Deaths: 279.0<br>Population: 995922.0<br>Death Rate Per 100,000: 28.0<br>"
712,Rhode Island,RI,2009.0,2009.0,257.0,995915.0,26.0,"Rhode Island<br>Total Deaths: 257.0<br>Population: 995915.0<br>Death Rate Per 100,000: 26.0<br>"
713,Rhode Island,RI,2010.0,2010.0,278.0,995119.0,28.0,"Rhode Island<br>Total Deaths: 278.0<br>Population: 995119.0<br>Death Rate Per 100,000: 28.0<br>"
714,Rhode Island,RI,2011.0,2011.0,323.0,995258.0,32.0,"Rhode Island<br>Total Deaths: 323.0<br>Population: 995258.0<br>Death Rate Per 100,000: 32.0<br>"
715,Rhode Island,RI,2012.0,2012.0,336.0,995224.0,34.0,"Rhode Island<br>Total Deaths: 336.0<br>Population: 995224.0<br>Death Rate Per 100,000: 34.0<br>"
716,Rhode Island,RI,2013.0,2013.0,372.0,996879.0,37.0,"Rhode Island<br>Total Deaths: 372.0<br>Population: 996879.0<br>Death Rate Per 100,000: 37.0<br>"
717,Rhode Island,RI,2014.0,2014.0,386.0,1000277.0,39.0,"Rhode Island<br>Total Deaths: 386.0<br>Population: 1000277.0<br>Death Rate Per 100,000: 39.0<br>"
718,Rhode Island,RI,2015.0,2015.0,464.0,1001170.0,46.0,"Rhode Island<br>Total Deaths: 464.0<br>Population: 1001170.0<br>Death Rate Per 100,000: 46.0<br>"
719,Rhode Island,RI,2016.0,2016.0,478.0,1001718.0,48.0,"Rhode Island<br>Total Deaths: 478.0<br>Population: 1001718.0<br>Death Rate Per 100,000: 48.0<br>"
720,South Carolina,SC,1999.0,1999.0,596.0,3712616.0,16.0,"South Carolina<br>Total Deaths: 596.0<br>Population: 3712616.0<br>Death Rate Per 100,000: 16.0<br>"
721,South Carolina,SC,2000.0,2000.0,748.0,3747333.0,20.0,"South Carolina<br>Total Deaths: 748.0<br>Population: 3747333.0<br>Death Rate Per 100,000: 20.0<br>"
722,South Carolina,SC,2001.0,2001.0,601.0,3796607.0,16.0,"South Carolina<br>Total Deaths: 601.0<br>Population: 3796607.0<br>Death Rate Per 100,000: 16.0<br>"
723,South Carolina,SC,2002.0,2002.0,531.0,3835628.0,14.0,"South Carolina<br>Total Deaths: 531.0<br>Population: 3835628.0<br>Death Rate Per 100,000: 14.0<br>"
724,South Carolina,SC,2003.0,2003.0,660.0,3876022.0,17.0,"South Carolina<br>Total Deaths: 660.0<br>Population: 3876022.0<br>Death Rate Per 100,000: 17.0<br>"
725,South Carolina,SC,2004.0,2004.0,803.0,3933392.0,20.0,"South Carolina<br>Total Deaths: 803.0<br>Population: 3933392.0<br>Death Rate Per 100,000: 20.0<br>"
726,South Carolina,SC,2005.0,2005.0,858.0,3990527.0,22.0,"South Carolina<br>Total Deaths: 858.0<br>Population: 3990527.0<br>Death Rate Per 100,000: 22.0<br>"
727,South Carolina,SC,2006.0,2006.0,987.0,4074181.0,24.0,"South Carolina<br>Total Deaths: 987.0<br>Population: 4074181.0<br>Death Rate Per 100,000: 24.0<br>"
728,South Carolina,SC,2007.0,2007.0,944.0,4152392.0,23.0,"South Carolina<br>Total Deaths: 944.0<br>Population: 4152392.0<br>Death Rate Per 100,000: 23.0<br>"
729,South Carolina,SC,2008.0,2008.0,911.0,4229265.0,22.0,"South Carolina<br>Total Deaths: 911.0<br>Population: 4229265.0<br>Death Rate Per 100,000: 22.0<br>"
730,South Carolina,SC,2009.0,2009.0,1021.0,4287521.0,24.0,"South Carolina<br>Total Deaths: 1021.0<br>Population: 4287521.0<br>Death Rate Per 100,000: 24.0<br>"
731,South Carolina,SC,2010.0,2010.0,1090.0,4323067.0,25.0,"South Carolina<br>Total Deaths: 1090.0<br>Population: 4323067.0<br>Death Rate Per 100,000: 25.0<br>"
732,South Carolina,SC,2011.0,2011.0,1043.0,4376560.0,24.0,"South Carolina<br>Total Deaths: 1043.0<br>Population: 4376560.0<br>Death Rate Per 100,000: 24.0<br>"
733,South Carolina,SC,2012.0,2012.0,1030.0,4427322.0,23.0,"South Carolina<br>Total Deaths: 1030.0<br>Population: 4427322.0<br>Death Rate Per 100,000: 23.0<br>"
734,South Carolina,SC,2013.0,2013.0,1064.0,4482523.0,24.0,"South Carolina<br>Total Deaths: 1064.0<br>Population: 4482523.0<br>Death Rate Per 100,000: 24.0<br>"
735,South Carolina,SC,2014.0,2014.0,1164.0,4541963.0,26.0,"South Carolina<br>Total Deaths: 1164.0<br>Population: 4541963.0<br>Death Rate Per 100,000: 26.0<br>"
736,South Carolina,SC,2015.0,2015.0,1288.0,4606156.0,28.0,"South Carolina<br>Total Deaths: 1288.0<br>Population: 4606156.0<br>Death Rate Per 100,000: 28.0<br>"
737,South Carolina,SC,2016.0,2016.0,1492.0,4667985.0,32.0,"South Carolina<br>Total Deaths: 1492.0<br>Population: 4667985.0<br>Death Rate Per 100,000: 32.0<br>"
738,South Dakota,SD,1999.0,1999.0,100.0,699688.0,14.0,"South Dakota<br>Total Deaths: 100.0<br>Population: 699688.0<br>Death Rate Per 100,000: 14.0<br>"
739,South Dakota,SD,2000.0,2000.0,94.0,703775.0,13.0,"South Dakota<br>Total Deaths: 94.0<br>Population: 703775.0<br>Death Rate Per 100,000: 13.0<br>"
740,South Dakota,SD,2001.0,2001.0,99.0,707072.0,14.0,"South Dakota<br>Total Deaths: 99.0<br>Population: 707072.0<br>Death Rate Per 100,000: 14.0<br>"
741,South Dakota,SD,2002.0,2002.0,79.0,709158.0,11.0,"South Dakota<br>Total Deaths: 79.0<br>Population: 709158.0<br>Death Rate Per 100,000: 11.0<br>"
742,South Dakota,SD,2003.0,2003.0,95.0,712220.0,13.0,"South Dakota<br>Total Deaths: 95.0<br>Population: 712220.0<br>Death Rate Per 100,000: 13.0<br>"
743,South Dakota,SD,2004.0,2004.0,152.0,717911.0,21.0,"South Dakota<br>Total Deaths: 152.0<br>Population: 717911.0<br>Death Rate Per 100,000: 21.0<br>"
744,South Dakota,SD,2005.0,2005.0,134.0,722106.0,19.0,"South Dakota<br>Total Deaths: 134.0<br>Population: 722106.0<br>Death Rate Per 100,000: 19.0<br>"
745,South Dakota,SD,2006.0,2006.0,141.0,728265.0,19.0,"South Dakota<br>Total Deaths: 141.0<br>Population: 728265.0<br>Death Rate Per 100,000: 19.0<br>"
746,South Dakota,SD,2007.0,2007.0,115.0,735115.0,16.0,"South Dakota<br>Total Deaths: 115.0<br>Population: 735115.0<br>Death Rate Per 100,000: 16.0<br>"
747,South Dakota,SD,2008.0,2008.0,160.0,741379.0,22.0,"South Dakota<br>Total Deaths: 160.0<br>Population: 741379.0<br>Death Rate Per 100,000: 22.0<br>"
748,South Dakota,SD,2009.0,2009.0,135.0,748352.0,18.0,"South Dakota<br>Total Deaths: 135.0<br>Population: 748352.0<br>Death Rate Per 100,000: 18.0<br>"
749,South Dakota,SD,2010.0,2010.0,136.0,754559.0,18.0,"South Dakota<br>Total Deaths: 136.0<br>Population: 754559.0<br>Death Rate Per 100,000: 18.0<br>"
750,South Dakota,SD,2011.0,2011.0,180.0,764491.0,24.0,"South Dakota<br>Total Deaths: 180.0<br>Population: 764491.0<br>Death Rate Per 100,000: 24.0<br>"
751,South Dakota,SD,2012.0,2012.0,184.0,774152.0,24.0,"South Dakota<br>Total Deaths: 184.0<br>Population: 774152.0<br>Death Rate Per 100,000: 24.0<br>"
752,South Dakota,SD,2013.0,2013.0,180.0,784920.0,23.0,"South Dakota<br>Total Deaths: 180.0<br>Population: 784920.0<br>Death Rate Per 100,000: 23.0<br>"
753,South Dakota,SD,2014.0,2014.0,215.0,792565.0,27.0,"South Dakota<br>Total Deaths: 215.0<br>Population: 792565.0<br>Death Rate Per 100,000: 27.0<br>"
754,South Dakota,SD,2015.0,2015.0,224.0,797225.0,28.0,"South Dakota<br>Total Deaths: 224.0<br>Population: 797225.0<br>Death Rate Per 100,000: 28.0<br>"
755,South Dakota,SD,2016.0,2016.0,233.0,804085.0,29.0,"South Dakota<br>Total Deaths: 233.0<br>Population: 804085.0<br>Death Rate Per 100,000: 29.0<br>"
756,Tennessee,TN,1999.0,1999.0,769.0,5267862.0,15.0,"Tennessee<br>Total Deaths: 769.0<br>Population: 5267862.0<br>Death Rate Per 100,000: 15.0<br>"
757,Tennessee,TN,2000.0,2000.0,814.0,5314403.0,15.0,"Tennessee<br>Total Deaths: 814.0<br>Population: 5314403.0<br>Death Rate Per 100,000: 15.0<br>"
758,Tennessee,TN,2001.0,2001.0,877.0,5372573.0,16.0,"Tennessee<br>Total Deaths: 877.0<br>Population: 5372573.0<br>Death Rate Per 100,000: 16.0<br>"
759,Tennessee,TN,2002.0,2002.0,916.0,5414725.0,17.0,"Tennessee<br>Total Deaths: 916.0<br>Population: 5414725.0<br>Death Rate Per 100,000: 17.0<br>"
760,Tennessee,TN,2003.0,2003.0,1191.0,5462469.0,22.0,"Tennessee<br>Total Deaths: 1191.0<br>Population: 5462469.0<br>Death Rate Per 100,000: 22.0<br>"
761,Tennessee,TN,2004.0,2004.0,1281.0,5522303.0,23.0,"Tennessee<br>Total Deaths: 1281.0<br>Population: 5522303.0<br>Death Rate Per 100,000: 23.0<br>"
